uid,gid,cluster,size,seq,series,begin,end,id,book
3735138958519724601,-3654492682322209607,438086814300,2,94,Shamela0011566-ara1.completed,1286,1604,Shamela0011566,0845Maqrizi.Mawaciz
3735138958519724601,-3654492682322209607,34359901510,3,94,Shamela0011566-ara1.completed,279,851,Shamela0011566,0845Maqrizi.Mawaciz
-7451311167912130505,-3654492682322209607,137439036869,2,681,Shamela0011566-ara1.completed,1,463,Shamela0011566,0845Maqrizi.Mawaciz
-7745965978047870941,-3654492682322209607,137439081341,4,2185,Shamela0011566-ara1.completed,164,1171,Shamela0011566,0845Maqrizi.Mawaciz
-7745965978047870941,-3654492682322209607,146029085772,2,2185,Shamela0011566-ara1.completed,973,1640,Shamela0011566,0845Maqrizi.Mawaciz
-7745965978047870941,-3654492682322209607,231928435538,2,2185,Shamela0011566-ara1.completed,1,173,Shamela0011566,0845Maqrizi.Mawaciz
-7745965978047870941,-3654492682322209607,223338308280,2,2185,Shamela0011566-ara1.completed,387,520,Shamela0011566,0845Maqrizi.Mawaciz
-7745965978047870941,-3654492682322209607,137439081343,4,2185,Shamela0011566-ara1.completed,10,573,Shamela0011566,0845Maqrizi.Mawaciz
-6907438036620037802,-3654492682322209607,25769806165,2,735,Shamela0011566-ara1.completed,190,384,Shamela0011566,0845Maqrizi.Mawaciz
-6907438036620037802,-3654492682322209607,25769806161,2,735,Shamela0011566-ara1.completed,300,1049,Shamela0011566,0845Maqrizi.Mawaciz
-6907438036620037802,-3654492682322209607,25769806162,2,735,Shamela0011566-ara1.completed,880,1319,Shamela0011566,0845Maqrizi.Mawaciz
-6907438036620037802,-3654492682322209607,25769806163,7,735,Shamela0011566-ara1.completed,471,961,Shamela0011566,0845Maqrizi.Mawaciz
8683245498478418457,-3654492682322209607,51539773391,4,1733,Shamela0011566-ara1.completed,705,1369,Shamela0011566,0845Maqrizi.Mawaciz
8683245498478418457,-3654492682322209607,51539773388,3,1733,Shamela0011566-ara1.completed,97,765,Shamela0011566,0845Maqrizi.Mawaciz
8683245498478418457,-3654492682322209607,56702,2,1733,Shamela0011566-ara1.completed,1,196,Shamela0011566,0845Maqrizi.Mawaciz
8683245498478418457,-3654492682322209607,51539773387,5,1733,Shamela0011566-ara1.completed,747,1547,Shamela0011566,0845Maqrizi.Mawaciz
8683245498478418457,-3654492682322209607,34359856220,6,1733,Shamela0011566-ara1.completed,795,1123,Shamela0011566,0845Maqrizi.Mawaciz
8683245498478418457,-3654492682322209607,42949835335,4,1733,Shamela0011566-ara1.completed,791,1369,Shamela0011566,0845Maqrizi.Mawaciz
8683245498478418457,-3654492682322209607,51539773386,2,1733,Shamela0011566-ara1.completed,15,1547,Shamela0011566,0845Maqrizi.Mawaciz
8683245498478418457,-3654492682322209607,51539773390,3,1733,Shamela0011566-ara1.completed,765,1547,Shamela0011566,0845Maqrizi.Mawaciz
8589230047919988054,-3654492682322209607,472446505468,2,1908,Shamela0011566-ara1.completed,1182,1426,Shamela0011566,0845Maqrizi.Mawaciz
-3725645091613203976,-3654492682322209607,240518348362,2,737,Shamela0011566-ara1.completed,354,1422,Shamela0011566,0845Maqrizi.Mawaciz
-3725645091613203976,-3654492682322209607,566935874662,2,737,Shamela0011566-ara1.completed,1300,1564,Shamela0011566,0845Maqrizi.Mawaciz
-3725645091613203976,-3654492682322209607,77309449299,5,737,Shamela0011566-ara1.completed,1,221,Shamela0011566,0845Maqrizi.Mawaciz
-3725645091613203976,-3654492682322209607,8590145658,5,737,Shamela0011566-ara1.completed,349,648,Shamela0011566,0845Maqrizi.Mawaciz
-3725645091613203976,-3654492682322209607,240518348364,4,737,Shamela0011566-ara1.completed,226,812,Shamela0011566,0845Maqrizi.Mawaciz
-3725645091613203976,-3654492682322209607,240518348366,4,737,Shamela0011566-ara1.completed,850,1432,Shamela0011566,0845Maqrizi.Mawaciz
-3725645091613203976,-3654492682322209607,240518348363,3,737,Shamela0011566-ara1.completed,576,1468,Shamela0011566,0845Maqrizi.Mawaciz
1326366353775832744,-3654492682322209607,206158470724,2,1705,Shamela0011566-ara1.completed,1,139,Shamela0011566,0845Maqrizi.Mawaciz
514784289895284863,-3654492682322209607,163208802347,2,477,Shamela0011566-ara1.completed,1,687,Shamela0011566,0845Maqrizi.Mawaciz
514784289895284863,-3654492682322209607,163208802349,3,477,Shamela0011566-ara1.completed,102,362,Shamela0011566,0845Maqrizi.Mawaciz
514784289895284863,-3654492682322209607,128849169396,2,477,Shamela0011566-ara1.completed,358,1433,Shamela0011566,0845Maqrizi.Mawaciz
514784289895284863,-3654492682322209607,17179911636,4,477,Shamela0011566-ara1.completed,687,1448,Shamela0011566,0845Maqrizi.Mawaciz
1181099862340763087,-3654492682322209607,171798914458,4,2228,Shamela0011566-ara1.completed,974,1588,Shamela0011566,0845Maqrizi.Mawaciz
1181099862340763087,-3654492682322209607,146028985362,2,2228,Shamela0011566-ara1.completed,10,1043,Shamela0011566,0845Maqrizi.Mawaciz
5569740469492587007,-3654492682322209607,8590122953,3,68,Shamela0011566-ara1.completed,501,749,Shamela0011566,0845Maqrizi.Mawaciz
5569740469492587007,-3654492682322209607,8590122955,3,68,Shamela0011566-ara1.completed,1397,1569,Shamela0011566,0845Maqrizi.Mawaciz
5569740469492587007,-3654492682322209607,8590122952,30,68,Shamela0011566-ara1.completed,78,463,Shamela0011566,0845Maqrizi.Mawaciz
5569740469492587007,-3654492682322209607,8590122951,2,68,Shamela0011566-ara1.completed,1043,1569,Shamela0011566,0845Maqrizi.Mawaciz
-9154717741623068664,-3654492682322209607,120259131823,5,57,Shamela0011566-ara1.completed,1,272,Shamela0011566,0845Maqrizi.Mawaciz
-9154717741623068664,-3654492682322209607,249108163705,3,57,Shamela0011566-ara1.completed,1477,1687,Shamela0011566,0845Maqrizi.Mawaciz
-9154717741623068664,-3654492682322209607,17180003895,3,57,Shamela0011566-ara1.completed,1215,1477,Shamela0011566,0845Maqrizi.Mawaciz
-6749416720084245483,-3654492682322209607,36832,2,1373,Shamela0011566-ara1.completed,1453,1634,Shamela0011566,0845Maqrizi.Mawaciz
2363050659817418290,-3654492682322209607,111669318921,5,1133,Shamela0011566-ara1.completed,1152,1575,Shamela0011566,0845Maqrizi.Mawaciz
-4766686967233952906,-3654492682322209607,34359888571,2,649,Shamela0011566-ara1.completed,832,1536,Shamela0011566,0845Maqrizi.Mawaciz
-4766686967233952906,-3654492682322209607,309237713133,3,649,Shamela0011566-ara1.completed,309,621,Shamela0011566,0845Maqrizi.Mawaciz
-4766686967233952906,-3654492682322209607,386547235185,2,649,Shamela0011566-ara1.completed,1,832,Shamela0011566,0845Maqrizi.Mawaciz
-4766686967233952906,-3654492682322209607,386547235188,3,649,Shamela0011566-ara1.completed,621,879,Shamela0011566,0845Maqrizi.Mawaciz
192461684605734694,-3654492682322209607,137439102016,2,384,Shamela0011566-ara1.completed,4,267,Shamela0011566,0845Maqrizi.Mawaciz
192461684605734694,-3654492682322209607,627065374534,2,384,Shamela0011566-ara1.completed,1341,1575,Shamela0011566,0845Maqrizi.Mawaciz
192461684605734694,-3654492682322209607,223338495349,2,384,Shamela0011566-ara1.completed,703,1575,Shamela0011566,0845Maqrizi.Mawaciz
-6886854797342842387,-3654492682322209607,163208865569,2,1897,Shamela0011566-ara1.completed,310,488,Shamela0011566,0845Maqrizi.Mawaciz
-4738455406844906102,-3654492682322209607,42949780222,2,1471,Shamela0011566-ara1.completed,700,1012,Shamela0011566,0845Maqrizi.Mawaciz
-4738455406844906102,-3654492682322209607,42949780221,3,1471,Shamela0011566-ara1.completed,1205,1609,Shamela0011566,0845Maqrizi.Mawaciz
2955288995079417598,-3654492682322209607,206158541367,2,662,Shamela0011566-ara1.completed,1008,1135,Shamela0011566,0845Maqrizi.Mawaciz
2955288995079417598,-3654492682322209607,438086746916,2,662,Shamela0011566-ara1.completed,483,1529,Shamela0011566,0845Maqrizi.Mawaciz
2955288995079417598,-3654492682322209607,51539652481,3,662,Shamela0011566-ara1.completed,980,1529,Shamela0011566,0845Maqrizi.Mawaciz
2955288995079417598,-3654492682322209607,240518172770,3,662,Shamela0011566-ara1.completed,1,262,Shamela0011566,0845Maqrizi.Mawaciz
2955288995079417598,-3654492682322209607,137438998302,2,662,Shamela0011566-ara1.completed,290,440,Shamela0011566,0845Maqrizi.Mawaciz
2955288995079417598,-3654492682322209607,438086746919,2,662,Shamela0011566-ara1.completed,63,483,Shamela0011566,0845Maqrizi.Mawaciz
2955288995079417598,-3654492682322209607,51539707318,5,662,Shamela0011566-ara1.completed,281,598,Shamela0011566,0845Maqrizi.Mawaciz
2955288995079417598,-3654492682322209607,42949683331,13,662,Shamela0011566-ara1.completed,640,971,Shamela0011566,0845Maqrizi.Mawaciz
2955288995079417598,-3654492682322209607,438086746918,3,662,Shamela0011566-ara1.completed,440,1021,Shamela0011566,0845Maqrizi.Mawaciz
8039830379870980195,-3654492682322209607,171798807104,3,1865,Shamela0011566-ara1.completed,1131,1509,Shamela0011566,0845Maqrizi.Mawaciz
8039830379870980195,-3654492682322209607,171798807103,2,1865,Shamela0011566-ara1.completed,704,1530,Shamela0011566,0845Maqrizi.Mawaciz
8039830379870980195,-3654492682322209607,369367356625,2,1865,Shamela0011566-ara1.completed,882,1091,Shamela0011566,0845Maqrizi.Mawaciz
-5062270010582075433,-3654492682322209607,60129716063,4,390,Shamela0011566-ara1.completed,837,985,Shamela0011566,0845Maqrizi.Mawaciz
-5062270010582075433,-3654492682322209607,77309465155,2,390,Shamela0011566-ara1.completed,179,985,Shamela0011566,0845Maqrizi.Mawaciz
-5062270010582075433,-3654492682322209607,77309465157,4,390,Shamela0011566-ara1.completed,396,1101,Shamela0011566,0845Maqrizi.Mawaciz
-5062270010582075433,-3654492682322209607,68719627540,4,390,Shamela0011566-ara1.completed,1083,1387,Shamela0011566,0845Maqrizi.Mawaciz
-5062270010582075433,-3654492682322209607,549755967850,2,390,Shamela0011566-ara1.completed,1,179,Shamela0011566,0845Maqrizi.Mawaciz
-5062270010582075433,-3654492682322209607,77309465159,5,390,Shamela0011566-ara1.completed,655,837,Shamela0011566,0845Maqrizi.Mawaciz
2775145940148548350,-3654492682322209607,180388659750,2,724,Shamela0011566-ara1.completed,120,1050,Shamela0011566,0845Maqrizi.Mawaciz
2775145940148548350,-3654492682322209607,257698135198,2,724,Shamela0011566-ara1.completed,1,568,Shamela0011566,0845Maqrizi.Mawaciz
3504463849455058897,-3654492682322209607,188978747407,2,2132,Shamela0011566-ara1.completed,1241,1591,Shamela0011566,0845Maqrizi.Mawaciz
3504463849455058897,-3654492682322209607,188978747406,2,2132,Shamela0011566-ara1.completed,248,1241,Shamela0011566,0845Maqrizi.Mawaciz
-3431876553767836580,-3654492682322209607,68719602564,2,244,Shamela0011566-ara1.completed,1116,1469,Shamela0011566,0845Maqrizi.Mawaciz
-3431876553767836580,-3654492682322209607,137439013033,3,244,Shamela0011566-ara1.completed,371,650,Shamela0011566,0845Maqrizi.Mawaciz
3271087119894807158,-3654492682322209607,8589960029,5,1295,Shamela0011566-ara1.completed,294,457,Shamela0011566,0845Maqrizi.Mawaciz
3271087119894807158,-3654492682322209607,403727097441,2,1295,Shamela0011566-ara1.completed,275,617,Shamela0011566,0845Maqrizi.Mawaciz
3271087119894807158,-3654492682322209607,17179927669,2,1295,Shamela0011566-ara1.completed,51,685,Shamela0011566,0845Maqrizi.Mawaciz
3271087119894807158,-3654492682322209607,249108180575,2,1295,Shamela0011566-ara1.completed,169,301,Shamela0011566,0845Maqrizi.Mawaciz
3271087119894807158,-3654492682322209607,120259184908,2,1295,Shamela0011566-ara1.completed,785,993,Shamela0011566,0845Maqrizi.Mawaciz
4177906093727156244,-3654492682322209607,420906911411,2,2046,Shamela0011566-ara1.completed,163,499,Shamela0011566,0845Maqrizi.Mawaciz
-1966584296605278585,-3654492682322209607,326417593001,2,1339,Shamela0011566-ara1.completed,101,401,Shamela0011566,0845Maqrizi.Mawaciz
-7289961404447104895,-3654492682322209607,257698183083,2,1742,Shamela0011566-ara1.completed,1,184,Shamela0011566,0845Maqrizi.Mawaciz
-7289961404447104895,-3654492682322209607,94489350485,2,1742,Shamela0011566-ara1.completed,184,1604,Shamela0011566,0845Maqrizi.Mawaciz
4817922588940939293,-3654492682322209607,85899501212,6,970,Shamela0011566-ara1.completed,1353,1566,Shamela0011566,0845Maqrizi.Mawaciz
4817922588940939293,-3654492682322209607,60129735922,43,970,Shamela0011566-ara1.completed,1,639,Shamela0011566,0845Maqrizi.Mawaciz
4817922588940939293,-3654492682322209607,300647744400,6,970,Shamela0011566-ara1.completed,736,949,Shamela0011566,0845Maqrizi.Mawaciz
-2247365919906843621,-3654492682322209607,120259108474,5,479,Shamela0011566-ara1.completed,782,1202,Shamela0011566,0845Maqrizi.Mawaciz
-2247365919906843621,-3654492682322209607,120259108468,2,479,Shamela0011566-ara1.completed,1,507,Shamela0011566,0845Maqrizi.Mawaciz
-2247365919906843621,-3654492682322209607,120259108473,2,479,Shamela0011566-ara1.completed,1167,1325,Shamela0011566,0845Maqrizi.Mawaciz
-2247365919906843621,-3654492682322209607,77309543833,5,479,Shamela0011566-ara1.completed,730,1202,Shamela0011566,0845Maqrizi.Mawaciz
-2247365919906843621,-3654492682322209607,120259108471,3,479,Shamela0011566-ara1.completed,188,448,Shamela0011566,0845Maqrizi.Mawaciz
-2247365919906843621,-3654492682322209607,133047,55,479,Shamela0011566-ara1.completed,582,863,Shamela0011566,0845Maqrizi.Mawaciz
2531883342136394306,-3654492682322209607,180388688573,3,1251,Shamela0011566-ara1.completed,1342,1590,Shamela0011566,0845Maqrizi.Mawaciz
-8079311591068224278,-3654492682322209607,138781,2,1669,Shamela0011566-ara1.completed,153,341,Shamela0011566,0845Maqrizi.Mawaciz
8754935733544842207,-3654492682322209607,51539762977,2,306,Shamela0011566-ara1.completed,1,778,Shamela0011566,0845Maqrizi.Mawaciz
8754935733544842207,-3654492682322209607,51539762978,2,306,Shamela0011566-ara1.completed,1038,1485,Shamela0011566,0845Maqrizi.Mawaciz
8754935733544842207,-3654492682322209607,51539762980,3,306,Shamela0011566-ara1.completed,534,778,Shamela0011566,0845Maqrizi.Mawaciz
8754935733544842207,-3654492682322209607,51539762979,2,306,Shamela0011566-ara1.completed,273,521,Shamela0011566,0845Maqrizi.Mawaciz
-7668349438845539253,-3654492682322209607,8590145248,6,494,Shamela0011566-ara1.completed,11,576,Shamela0011566,0845Maqrizi.Mawaciz
1966016559638532793,-3654492682322209607,111669234725,2,153,Shamela0011566-ara1.completed,550,1353,Shamela0011566,0845Maqrizi.Mawaciz
1966016559638532793,-3654492682322209607,523986054733,2,153,Shamela0011566-ara1.completed,178,557,Shamela0011566,0845Maqrizi.Mawaciz
3418887242431345101,-3654492682322209607,197568570803,3,1109,Shamela0011566-ara1.completed,1398,1657,Shamela0011566,0845Maqrizi.Mawaciz
-6061141329895273875,-3654492682322209607,317827604236,2,799,Shamela0011566-ara1.completed,1119,1439,Shamela0011566,0845Maqrizi.Mawaciz
-6061141329895273875,-3654492682322209607,60129542787,4,799,Shamela0011566-ara1.completed,469,954,Shamela0011566,0845Maqrizi.Mawaciz
-6061141329895273875,-3654492682322209607,326417570309,2,799,Shamela0011566-ara1.completed,905,1561,Shamela0011566,0845Maqrizi.Mawaciz
-6061141329895273875,-3654492682322209607,60129542786,6,799,Shamela0011566-ara1.completed,688,841,Shamela0011566,0845Maqrizi.Mawaciz
3345801210351711948,-3654492682322209607,584115700814,2,2198,Shamela0011566-ara1.completed,249,1632,Shamela0011566,0845Maqrizi.Mawaciz
-8010399561142213723,-3654492682322209607,8589949830,4,2233,Shamela0011566-ara1.completed,1,157,Shamela0011566,0845Maqrizi.Mawaciz
-8010399561142213723,-3654492682322209607,34359891551,3,2233,Shamela0011566-ara1.completed,403,620,Shamela0011566,0845Maqrizi.Mawaciz
-8010399561142213723,-3654492682322209607,77309517457,6,2233,Shamela0011566-ara1.completed,166,620,Shamela0011566,0845Maqrizi.Mawaciz
-8010399561142213723,-3654492682322209607,188978597296,4,2233,Shamela0011566-ara1.completed,1181,1550,Shamela0011566,0845Maqrizi.Mawaciz
6843941222852968647,-3654492682322209607,206158469434,7,541,Shamela0011566-ara1.completed,1086,1562,Shamela0011566,0845Maqrizi.Mawaciz
6843941222852968647,-3654492682322209607,266288109707,2,541,Shamela0011566-ara1.completed,502,905,Shamela0011566,0845Maqrizi.Mawaciz
-7320625916887453898,-3654492682322209607,128849021287,3,1894,Shamela0011566-ara1.completed,1,448,Shamela0011566,0845Maqrizi.Mawaciz
-7320625916887453898,-3654492682322209607,206158453468,2,1894,Shamela0011566-ara1.completed,1434,1661,Shamela0011566,0845Maqrizi.Mawaciz
-7320625916887453898,-3654492682322209607,326417569228,2,1894,Shamela0011566-ara1.completed,402,1135,Shamela0011566,0845Maqrizi.Mawaciz
-7320625916887453898,-3654492682322209607,326417569227,2,1894,Shamela0011566-ara1.completed,1227,1439,Shamela0011566,0845Maqrizi.Mawaciz
-7320625916887453898,-3654492682322209607,111669296933,2,1894,Shamela0011566-ara1.completed,675,1625,Shamela0011566,0845Maqrizi.Mawaciz
3914354869851848652,-3654492682322209607,34359757276,8,16,Shamela0011566-ara1.completed,835,1342,Shamela0011566,0845Maqrizi.Mawaciz
3914354869851848652,-3654492682322209607,34359757274,2,16,Shamela0011566-ara1.completed,690,1608,Shamela0011566,0845Maqrizi.Mawaciz
3914354869851848652,-3654492682322209607,506806153362,2,16,Shamela0011566-ara1.completed,1,690,Shamela0011566,0845Maqrizi.Mawaciz
-604023507986297116,-3654492682322209607,180388740097,2,607,Shamela0011566-ara1.completed,1555,1687,Shamela0011566,0845Maqrizi.Mawaciz
-604023507986297116,-3654492682322209607,94489471740,2,607,Shamela0011566-ara1.completed,367,477,Shamela0011566,0845Maqrizi.Mawaciz
4266270628262418573,-3654492682322209607,386547191763,2,1408,Shamela0011566-ara1.completed,894,1193,Shamela0011566,0845Maqrizi.Mawaciz
4266270628262418573,-3654492682322209607,197568687205,2,1408,Shamela0011566-ara1.completed,1077,1282,Shamela0011566,0845Maqrizi.Mawaciz
4266270628262418573,-3654492682322209607,103079336136,11,1408,Shamela0011566-ara1.completed,197,461,Shamela0011566,0845Maqrizi.Mawaciz
7520727168239411337,-3654492682322209607,326417655596,2,2037,Shamela0011566-ara1.completed,606,878,Shamela0011566,0845Maqrizi.Mawaciz
1844791827108533419,-3654492682322209607,300647860613,2,1403,Shamela0011566-ara1.completed,1,1117,Shamela0011566,0845Maqrizi.Mawaciz
1844791827108533419,-3654492682322209607,300647860612,3,1403,Shamela0011566-ara1.completed,174,445,Shamela0011566,0845Maqrizi.Mawaciz
-8874542914383522057,-3654492682322209607,377957228797,2,583,Shamela0011566-ara1.completed,1,531,Shamela0011566,0845Maqrizi.Mawaciz
-8874542914383522057,-3654492682322209607,231928253179,2,583,Shamela0011566-ara1.completed,531,1680,Shamela0011566,0845Maqrizi.Mawaciz
6549317331135711292,-3654492682322209607,51539777774,2,327,Shamela0011566-ara1.completed,1029,1374,Shamela0011566,0845Maqrizi.Mawaciz
6549317331135711292,-3654492682322209607,51539777775,2,327,Shamela0011566-ara1.completed,1442,1604,Shamela0011566,0845Maqrizi.Mawaciz
6549317331135711292,-3654492682322209607,51539777773,2,327,Shamela0011566-ara1.completed,1145,1564,Shamela0011566,0845Maqrizi.Mawaciz
-3577849007051670883,-3654492682322209607,120259093873,4,1260,Shamela0011566-ara1.completed,77,518,Shamela0011566,0845Maqrizi.Mawaciz
1952095237075928232,-3654492682322209607,128849151473,2,173,Shamela0011566-ara1.completed,1262,1609,Shamela0011566,0845Maqrizi.Mawaciz
1952095237075928232,-3654492682322209607,128849151474,2,173,Shamela0011566-ara1.completed,378,522,Shamela0011566,0845Maqrizi.Mawaciz
1952095237075928232,-3654492682322209607,128849151475,3,173,Shamela0011566-ara1.completed,1250,1386,Shamela0011566,0845Maqrizi.Mawaciz
8958382413828138542,-3654492682322209607,111669211161,2,594,Shamela0011566-ara1.completed,1,1302,Shamela0011566,0845Maqrizi.Mawaciz
8958382413828138542,-3654492682322209607,111669211162,3,594,Shamela0011566-ara1.completed,715,1418,Shamela0011566,0845Maqrizi.Mawaciz
8958382413828138542,-3654492682322209607,163208934742,3,594,Shamela0011566-ara1.completed,1302,1659,Shamela0011566,0845Maqrizi.Mawaciz
-4443394754944317500,-3654492682322209607,197568561760,3,1432,Shamela0011566-ara1.completed,8,406,Shamela0011566,0845Maqrizi.Mawaciz
-4443394754944317500,-3654492682322209607,94489491950,2,1432,Shamela0011566-ara1.completed,982,1543,Shamela0011566,0845Maqrizi.Mawaciz
-4443394754944317500,-3654492682322209607,532576124614,2,1432,Shamela0011566-ara1.completed,8,671,Shamela0011566,0845Maqrizi.Mawaciz
-1403856229527893669,-3654492682322209607,360777303779,2,60,Shamela0011566-ara1.completed,549,1077,Shamela0011566,0845Maqrizi.Mawaciz
-1403856229527893669,-3654492682322209607,300647918969,2,60,Shamela0011566-ara1.completed,1364,1588,Shamela0011566,0845Maqrizi.Mawaciz
-1403856229527893669,-3654492682322209607,94489451192,7,60,Shamela0011566-ara1.completed,1050,1238,Shamela0011566,0845Maqrizi.Mawaciz
4361149785826705633,-3654492682322209607,171798738848,3,561,Shamela0011566-ara1.completed,1293,1514,Shamela0011566,0845Maqrizi.Mawaciz
4361149785826705633,-3654492682322209607,171798738849,2,561,Shamela0011566-ara1.completed,1,177,Shamela0011566,0845Maqrizi.Mawaciz
-368760302274447104,-3654492682322209607,103079320788,2,1939,Shamela0011566-ara1.completed,383,1108,Shamela0011566,0845Maqrizi.Mawaciz
-368760302274447104,-3654492682322209607,223338302225,5,1939,Shamela0011566-ara1.completed,1,614,Shamela0011566,0845Maqrizi.Mawaciz
-368760302274447104,-3654492682322209607,188978771651,2,1939,Shamela0011566-ara1.completed,392,578,Shamela0011566,0845Maqrizi.Mawaciz
-4181496327424945424,-3654492682322209607,283468014069,2,653,Shamela0011566-ara1.completed,1,705,Shamela0011566,0845Maqrizi.Mawaciz
-1577194430896453023,-3654492682322209607,8589999162,7,65,Shamela0011566-ara1.completed,1036,1476,Shamela0011566,0845Maqrizi.Mawaciz
-1577194430896453023,-3654492682322209607,51539649817,3,65,Shamela0011566-ara1.completed,1,1107,Shamela0011566,0845Maqrizi.Mawaciz
-1577194430896453023,-3654492682322209607,68719633841,3,65,Shamela0011566-ara1.completed,1,315,Shamela0011566,0845Maqrizi.Mawaciz
-1577194430896453023,-3654492682322209607,112704,21,65,Shamela0011566-ara1.completed,607,1111,Shamela0011566,0845Maqrizi.Mawaciz
-1577194430896453023,-3654492682322209607,34359824437,4,65,Shamela0011566-ara1.completed,1,1476,Shamela0011566,0845Maqrizi.Mawaciz
-1577194430896453023,-3654492682322209607,103079370748,3,65,Shamela0011566-ara1.completed,1332,1476,Shamela0011566,0845Maqrizi.Mawaciz
8023680008403135729,-3654492682322209607,42949683334,12,382,Shamela0011566-ara1.completed,5,408,Shamela0011566,0845Maqrizi.Mawaciz
8023680008403135729,-3654492682322209607,146028968238,6,382,Shamela0011566-ara1.completed,5,652,Shamela0011566,0845Maqrizi.Mawaciz
8023680008403135729,-3654492682322209607,128849094637,11,382,Shamela0011566-ara1.completed,5,1504,Shamela0011566,0845Maqrizi.Mawaciz
8023680008403135729,-3654492682322209607,455266673409,2,382,Shamela0011566-ara1.completed,1369,1516,Shamela0011566,0845Maqrizi.Mawaciz
8023680008403135729,-3654492682322209607,17179907606,23,382,Shamela0011566-ara1.completed,1019,1516,Shamela0011566,0845Maqrizi.Mawaciz
8023680008403135729,-3654492682322209607,206158450899,5,382,Shamela0011566-ara1.completed,907,1019,Shamela0011566,0845Maqrizi.Mawaciz
8860143951636923552,-3654492682322209607,85899448019,2,71,Shamela0011566-ara1.completed,891,1349,Shamela0011566,0845Maqrizi.Mawaciz
-5354977798288017867,-3654492682322209607,214748381210,3,1337,Shamela0011566-ara1.completed,1251,1527,Shamela0011566,0845Maqrizi.Mawaciz
-4825816875575824245,-3654492682322209607,214748560730,2,889,Shamela0011566-ara1.completed,399,1580,Shamela0011566,0845Maqrizi.Mawaciz
-4825816875575824245,-3654492682322209607,214748560731,2,889,Shamela0011566-ara1.completed,829,1580,Shamela0011566,0845Maqrizi.Mawaciz
-4825816875575824245,-3654492682322209607,214748560732,2,889,Shamela0011566-ara1.completed,362,753,Shamela0011566,0845Maqrizi.Mawaciz
4846522730244554,-3654492682322209607,455266595259,2,755,Shamela0011566-ara1.completed,384,788,Shamela0011566,0845Maqrizi.Mawaciz
290297994574776715,-3654492682322209607,274877911569,2,954,Shamela0011566-ara1.completed,595,1317,Shamela0011566,0845Maqrizi.Mawaciz
1412432444158566702,-3654492682322209607,412316964751,2,1782,Shamela0011566-ara1.completed,1048,1350,Shamela0011566,0845Maqrizi.Mawaciz
6874662268854368129,-3654492682322209607,103079322265,2,1617,Shamela0011566-ara1.completed,1,297,Shamela0011566,0845Maqrizi.Mawaciz
6874662268854368129,-3654492682322209607,352187538713,2,1617,Shamela0011566-ara1.completed,345,717,Shamela0011566,0845Maqrizi.Mawaciz
6000354370594679522,-3654492682322209607,180388658198,2,422,Shamela0011566-ara1.completed,1199,1298,Shamela0011566,0845Maqrizi.Mawaciz
-8079330865161380139,-3654492682322209607,163208913195,2,1602,Shamela0011566-ara1.completed,937,1635,Shamela0011566,0845Maqrizi.Mawaciz
-8079330865161380139,-3654492682322209607,120259259656,3,1602,Shamela0011566-ara1.completed,806,1127,Shamela0011566,0845Maqrizi.Mawaciz
8506542955366516542,-3654492682322209607,257698128629,3,1735,Shamela0011566-ara1.completed,808,1051,Shamela0011566,0845Maqrizi.Mawaciz
8506542955366516542,-3654492682322209607,257698128626,2,1735,Shamela0011566-ara1.completed,5,1524,Shamela0011566,0845Maqrizi.Mawaciz
8506542955366516542,-3654492682322209607,120259209583,3,1735,Shamela0011566-ara1.completed,1379,1572,Shamela0011566,0845Maqrizi.Mawaciz
8506542955366516542,-3654492682322209607,223338488986,3,1735,Shamela0011566-ara1.completed,91,787,Shamela0011566,0845Maqrizi.Mawaciz
8506542955366516542,-3654492682322209607,257698128628,3,1735,Shamela0011566-ara1.completed,1051,1572,Shamela0011566,0845Maqrizi.Mawaciz
8506542955366516542,-3654492682322209607,188978756231,4,1735,Shamela0011566-ara1.completed,416,768,Shamela0011566,0845Maqrizi.Mawaciz
-3371229589441835427,-3654492682322209607,85899554940,3,334,Shamela0011566-ara1.completed,1186,1681,Shamela0011566,0845Maqrizi.Mawaciz
-3371229589441835427,-3654492682322209607,274878017069,2,334,Shamela0011566-ara1.completed,878,1232,Shamela0011566,0845Maqrizi.Mawaciz
-3371229589441835427,-3654492682322209607,240518258630,2,334,Shamela0011566-ara1.completed,85,794,Shamela0011566,0845Maqrizi.Mawaciz
-1181343743343477960,-3654492682322209607,146029015839,2,386,Shamela0011566-ara1.completed,31,1246,Shamela0011566,0845Maqrizi.Mawaciz
-1181343743343477960,-3654492682322209607,146029015840,4,386,Shamela0011566-ara1.completed,1,1058,Shamela0011566,0845Maqrizi.Mawaciz
-1181343743343477960,-3654492682322209607,146029015842,3,386,Shamela0011566-ara1.completed,1040,1552,Shamela0011566,0845Maqrizi.Mawaciz
-1181343743343477960,-3654492682322209607,146029015843,2,386,Shamela0011566-ara1.completed,1246,1552,Shamela0011566,0845Maqrizi.Mawaciz
-1181343743343477960,-3654492682322209607,146029015841,2,386,Shamela0011566-ara1.completed,23,648,Shamela0011566,0845Maqrizi.Mawaciz
-3257853258317948656,-3654492682322209607,51539686686,6,1917,Shamela0011566-ara1.completed,530,1307,Shamela0011566,0845Maqrizi.Mawaciz
-3257853258317948656,-3654492682322209607,171798746338,2,1917,Shamela0011566-ara1.completed,1081,1599,Shamela0011566,0845Maqrizi.Mawaciz
