cluster,size,seq,series,begin,end,id,book,author,ch_len
266287973385,3,352,Shamela0011566-ara1.completed,1199,1544,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,345
77309501268,2,2205,Shamela0011566-ara1.completed,508,949,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,441
25769840921,2,425,Shamela0011566-ara1.completed,118,521,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,403
137439084409,2,2091,Shamela0011566-ara1.completed,277,396,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,119
77309544303,2,1107,Shamela0011566-ara1.completed,1,307,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,306
240518300704,2,1078,Shamela0011566-ara1.completed,335,928,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,593
223338396584,2,778,Shamela0011566-ara1.completed,879,1596,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,717
8590007563,2,512,Shamela0011566-ara1.completed,992,1612,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,620
8590007566,2,512,Shamela0011566-ara1.completed,557,841,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,284
8590007565,2,512,Shamela0011566-ara1.completed,168,512,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,344
257698040139,2,1739,Shamela0011566-ara1.completed,642,1618,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,976
85899470561,2,1739,Shamela0011566-ara1.completed,86,649,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,563
77309586247,2,1866,Shamela0011566-ara1.completed,10,119,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,109
77309586243,3,1866,Shamela0011566-ara1.completed,96,1171,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1075
8590103823,2,1866,Shamela0011566-ara1.completed,1171,1439,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,268
34359919594,2,898,Shamela0011566-ara1.completed,985,1521,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,536
42949727200,3,1666,Shamela0011566-ara1.completed,1,390,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,389
283467919187,2,1666,Shamela0011566-ara1.completed,914,1242,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,328
34359844472,2,1135,Shamela0011566-ara1.completed,1104,1545,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,441
335007544772,2,1135,Shamela0011566-ara1.completed,524,730,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,206
240518182573,2,586,Shamela0011566-ara1.completed,478,1649,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1171
137439112417,2,923,Shamela0011566-ara1.completed,844,1185,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,341
137439112418,2,923,Shamela0011566-ara1.completed,676,813,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,137
8590125489,2,923,Shamela0011566-ara1.completed,1185,1631,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,446
171798848863,3,26,Shamela0011566-ara1.completed,287,1041,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,754
171798848861,2,26,Shamela0011566-ara1.completed,1,179,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,178
171798848859,2,26,Shamela0011566-ara1.completed,1077,1681,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,604
429496843914,2,1250,Shamela0011566-ara1.completed,60,468,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,408
463856582286,2,1250,Shamela0011566-ara1.completed,1304,1594,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,290
283467940971,2,858,Shamela0011566-ara1.completed,1,672,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,671
206158592376,3,5,Shamela0011566-ara1.completed,1382,1490,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,108
309237817028,2,191,Shamela0011566-ara1.completed,1,433,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,432
309237817029,2,191,Shamela0011566-ara1.completed,433,607,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,174
438086696510,2,645,Shamela0011566-ara1.completed,900,1647,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,747
463856674313,2,645,Shamela0011566-ara1.completed,784,900,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,116
377957277468,2,430,Shamela0011566-ara1.completed,1230,1521,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,291
377957277462,3,430,Shamela0011566-ara1.completed,406,1103,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,697
386547107665,2,973,Shamela0011566-ara1.completed,444,1642,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1198
120259124151,2,973,Shamela0011566-ara1.completed,205,1065,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,860
386547107668,3,973,Shamela0011566-ara1.completed,1125,1628,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,503
120259124154,3,973,Shamela0011566-ara1.completed,132,444,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,312
68719641107,3,489,Shamela0011566-ara1.completed,225,471,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,246
25769867643,2,631,Shamela0011566-ara1.completed,1438,1631,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,193
77309497184,3,1868,Shamela0011566-ara1.completed,964,1504,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,540
146029079854,2,1964,Shamela0011566-ara1.completed,1111,1354,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,243
111669296934,3,1895,Shamela0011566-ara1.completed,51,565,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,514
274878078775,4,1895,Shamela0011566-ara1.completed,453,1007,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,554
8589986939,2,2107,Shamela0011566-ara1.completed,1,589,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,588
300647877794,2,1044,Shamela0011566-ara1.completed,676,941,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,265
154618938985,3,1044,Shamela0011566-ara1.completed,1,563,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,562
163208787281,2,1834,Shamela0011566-ara1.completed,9,1590,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1581
137439037168,3,1834,Shamela0011566-ara1.completed,1,884,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,883
77309555086,2,475,Shamela0011566-ara1.completed,1134,1303,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,169
197568507354,2,2079,Shamela0011566-ara1.completed,324,526,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,202
111669202307,2,2079,Shamela0011566-ara1.completed,1298,1605,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,307
412316955134,2,35,Shamela0011566-ara1.completed,1014,1291,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,277
128849134367,2,1930,Shamela0011566-ara1.completed,847,1263,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,416
128849134362,2,1930,Shamela0011566-ara1.completed,1,527,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,526
292057967237,2,1774,Shamela0011566-ara1.completed,1357,1606,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,249
52902,2,1621,Shamela0011566-ara1.completed,115,226,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,111
51539630135,2,1621,Shamela0011566-ara1.completed,179,357,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,178
420906849166,2,1797,Shamela0011566-ara1.completed,573,1513,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,940
163208958960,2,1683,Shamela0011566-ara1.completed,63,1548,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1485
214748519927,2,280,Shamela0011566-ara1.completed,1350,1568,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,218
249108157487,4,280,Shamela0011566-ara1.completed,610,1355,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,745
326417600186,2,2203,Shamela0011566-ara1.completed,1432,1554,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,122
326417600187,2,2203,Shamela0011566-ara1.completed,227,627,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,400
34359897664,2,21,Shamela0011566-ara1.completed,1,1100,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1099
386547087954,2,21,Shamela0011566-ara1.completed,1100,1571,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,471
163208937548,2,758,Shamela0011566-ara1.completed,1,146,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,145
141553,2,1729,Shamela0011566-ara1.completed,1,839,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,838
94489386064,2,369,Shamela0011566-ara1.completed,794,941,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,147
403726932810,2,136,Shamela0011566-ara1.completed,5,334,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,329
34359946876,2,1439,Shamela0011566-ara1.completed,1128,1251,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,123
223338341559,2,1934,Shamela0011566-ara1.completed,237,1651,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1414
446676788911,2,181,Shamela0011566-ara1.completed,457,1488,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1031
60129744581,5,181,Shamela0011566-ara1.completed,780,1488,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,708
240518323209,2,22,Shamela0011566-ara1.completed,1138,1623,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,485
352187336088,2,22,Shamela0011566-ara1.completed,1,1138,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1137
455266698825,2,2192,Shamela0011566-ara1.completed,221,1663,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1442
163208847273,2,2192,Shamela0011566-ara1.completed,7,221,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,214
206158447085,2,1379,Shamela0011566-ara1.completed,506,829,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,323
17179916686,2,882,Shamela0011566-ara1.completed,277,1015,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,738
70711,5,882,Shamela0011566-ara1.completed,277,524,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,247
8590125492,2,924,Shamela0011566-ara1.completed,8,338,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,330
240518344491,3,1531,Shamela0011566-ara1.completed,8,367,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,359
68719589052,3,1531,Shamela0011566-ara1.completed,281,793,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,512
68719589050,2,1531,Shamela0011566-ara1.completed,367,1646,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1279
292057860625,2,1239,Shamela0011566-ara1.completed,622,1128,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,506
77309609563,2,257,Shamela0011566-ara1.completed,194,509,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,315
77309609565,2,257,Shamela0011566-ara1.completed,794,949,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,155
42949721241,2,2200,Shamela0011566-ara1.completed,1407,1654,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,247
42949721242,2,2200,Shamela0011566-ara1.completed,106,1400,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1294
309237816367,2,2199,Shamela0011566-ara1.completed,193,1657,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1464
25769874950,2,1728,Shamela0011566-ara1.completed,1391,1595,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,204
85899484885,2,2087,Shamela0011566-ara1.completed,583,721,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,138
34359844471,2,1764,Shamela0011566-ara1.completed,258,959,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,701
326417621125,2,1764,Shamela0011566-ara1.completed,1293,1643,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,350
111669178936,2,1773,Shamela0011566-ara1.completed,68,391,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,323
283467890233,2,1310,Shamela0011566-ara1.completed,25,359,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,334
335007487069,2,1656,Shamela0011566-ara1.completed,966,1347,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,381
335007487071,2,1656,Shamela0011566-ara1.completed,190,353,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,163
257698092709,2,905,Shamela0011566-ara1.completed,380,898,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,518
146028936720,3,272,Shamela0011566-ara1.completed,944,1245,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,301
429496766007,2,857,Shamela0011566-ara1.completed,953,1353,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,400
283467940974,2,857,Shamela0011566-ara1.completed,1358,1637,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,279
240518300705,2,941,Shamela0011566-ara1.completed,950,1585,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,635
377957326963,2,941,Shamela0011566-ara1.completed,182,886,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,704
34359853977,2,1640,Shamela0011566-ara1.completed,1060,1602,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,542
146029112404,4,2098,Shamela0011566-ara1.completed,579,1121,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,542
163208922541,2,938,Shamela0011566-ara1.completed,524,909,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,385
60129670908,2,591,Shamela0011566-ara1.completed,110,1474,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1364
395137027579,2,749,Shamela0011566-ara1.completed,970,1174,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,204
25769892211,2,1601,Shamela0011566-ara1.completed,1,188,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,187
335007513542,2,1925,Shamela0011566-ara1.completed,10,313,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,303
335007513537,2,1925,Shamela0011566-ara1.completed,1,1083,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1082
214748467463,2,1925,Shamela0011566-ara1.completed,1088,1514,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,426
34359930720,4,1925,Shamela0011566-ara1.completed,1,821,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,820
206158459670,4,1925,Shamela0011566-ara1.completed,777,1088,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,311
34359826413,2,1769,Shamela0011566-ara1.completed,441,701,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,260
163208967423,2,1915,Shamela0011566-ara1.completed,607,868,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,261
489626280342,2,581,Shamela0011566-ara1.completed,1,510,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,509
558345921246,2,581,Shamela0011566-ara1.completed,510,1628,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1118
377957261938,2,1481,Shamela0011566-ara1.completed,1,416,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,415
377957261939,3,1481,Shamela0011566-ara1.completed,1,160,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,159
25769820496,2,1905,Shamela0011566-ara1.completed,1336,1510,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,174
103079384420,2,955,Shamela0011566-ara1.completed,1125,1334,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,209
395137134267,2,585,Shamela0011566-ara1.completed,473,1627,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1154
558345815559,2,585,Shamela0011566-ara1.completed,1,473,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,472
266288111078,3,585,Shamela0011566-ara1.completed,611,938,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,327
206158483858,2,2206,Shamela0011566-ara1.completed,1066,1516,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,450
51539816206,2,1982,Shamela0011566-ara1.completed,881,1204,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,323
71605,2,324,Shamela0011566-ara1.completed,585,811,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,226
249108166558,2,490,Shamela0011566-ara1.completed,1153,1444,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,291
257698183082,2,1741,Shamela0011566-ara1.completed,189,1665,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1476
120259099682,2,1741,Shamela0011566-ara1.completed,1,189,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,188
146028936718,3,276,Shamela0011566-ara1.completed,719,1159,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,440
257698071539,2,1673,Shamela0011566-ara1.completed,1550,1676,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,126
523986149819,2,2193,Shamela0011566-ara1.completed,1,502,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,501
352187415979,2,2193,Shamela0011566-ara1.completed,502,1667,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1165
68719530708,2,1938,Shamela0011566-ara1.completed,1,1134,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1133
85899536348,2,1056,Shamela0011566-ara1.completed,453,1344,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,891
352187337729,2,969,Shamela0011566-ara1.completed,1,649,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,648
446676736859,2,2039,Shamela0011566-ara1.completed,590,1323,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,733
446676704777,2,458,Shamela0011566-ara1.completed,1048,1161,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,113
146028995136,2,458,Shamela0011566-ara1.completed,290,445,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,155
292057840223,2,458,Shamela0011566-ara1.completed,857,1003,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,146
180388724901,2,1244,Shamela0011566-ara1.completed,604,1064,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,460
412317015827,2,1516,Shamela0011566-ara1.completed,109,478,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,369
369367191854,3,1786,Shamela0011566-ara1.completed,627,1119,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,492
455266553696,3,1786,Shamela0011566-ara1.completed,660,801,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,141
369367191856,4,1786,Shamela0011566-ara1.completed,420,904,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,484
17179985554,5,1786,Shamela0011566-ara1.completed,860,1084,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,224
128849233677,2,1786,Shamela0011566-ara1.completed,1,627,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,626
94489370901,2,423,Shamela0011566-ara1.completed,834,1602,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,768
257698038588,2,1654,Shamela0011566-ara1.completed,415,884,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,469
34359934596,3,1734,Shamela0011566-ara1.completed,868,1050,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,182
34359934594,3,1734,Shamela0011566-ara1.completed,1106,1411,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,305
34359934591,2,1734,Shamela0011566-ara1.completed,13,1647,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1634
34359934592,3,1734,Shamela0011566-ara1.completed,1,1081,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1080
34359934593,5,1734,Shamela0011566-ara1.completed,6,498,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,492
223338312145,2,769,Shamela0011566-ara1.completed,173,713,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,540
438086737593,2,1533,Shamela0011566-ara1.completed,1,896,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,895
438086737594,2,1533,Shamela0011566-ara1.completed,896,1242,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,346
171798825724,2,798,Shamela0011566-ara1.completed,23,589,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,566
85899450327,2,780,Shamela0011566-ara1.completed,1,388,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,387
85899450326,2,780,Shamela0011566-ara1.completed,388,1625,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1237
188978695918,2,714,Shamela0011566-ara1.completed,425,544,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,119
188978695916,2,714,Shamela0011566-ara1.completed,8,354,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,346
25769953020,3,1102,Shamela0011566-ara1.completed,1463,1695,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,232
25769953019,2,1102,Shamela0011566-ara1.completed,1243,1695,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,452
197949,2,2102,Shamela0011566-ara1.completed,426,1154,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,728
188978705077,3,646,Shamela0011566-ara1.completed,157,871,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,714
283467963815,2,646,Shamela0011566-ara1.completed,1,871,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,870
103079274210,2,646,Shamela0011566-ara1.completed,871,1634,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,763
68719510243,3,646,Shamela0011566-ara1.completed,1110,1565,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,455
188978658769,3,646,Shamela0011566-ara1.completed,157,613,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,456
395137095489,2,2210,Shamela0011566-ara1.completed,588,886,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,298
549755960680,2,2210,Shamela0011566-ara1.completed,1250,1455,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,205
42949686974,2,610,Shamela0011566-ara1.completed,789,1597,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,808
352187391547,2,1179,Shamela0011566-ara1.completed,149,624,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,475
369367367149,2,1179,Shamela0011566-ara1.completed,1167,1341,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,174
266288110716,2,598,Shamela0011566-ara1.completed,279,1681,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1402
266288110717,2,598,Shamela0011566-ara1.completed,1,279,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,278
42949735379,2,1176,Shamela0011566-ara1.completed,406,608,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,202
240518344488,2,1530,Shamela0011566-ara1.completed,605,1601,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,996
249108265798,2,1530,Shamela0011566-ara1.completed,1,398,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,397
249108265797,2,1530,Shamela0011566-ara1.completed,1046,1601,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,555
249108265799,2,1530,Shamela0011566-ara1.completed,297,605,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,308
171798842612,2,1446,Shamela0011566-ara1.completed,21,718,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,697
163208878138,2,1968,Shamela0011566-ara1.completed,882,1275,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,393
214748382235,2,1053,Shamela0011566-ara1.completed,1,454,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,453
274877996490,2,1129,Shamela0011566-ara1.completed,240,971,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,731
60129759957,3,193,Shamela0011566-ara1.completed,330,1099,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,769
60129759956,2,193,Shamela0011566-ara1.completed,299,1105,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,806
128849033024,3,974,Shamela0011566-ara1.completed,979,1226,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,247
128849033022,2,974,Shamela0011566-ara1.completed,424,1649,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1225
128849033023,2,974,Shamela0011566-ara1.completed,1,424,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,423
34359917827,2,944,Shamela0011566-ara1.completed,484,928,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,444
34359754005,2,34,Shamela0011566-ara1.completed,559,827,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,268
472446500905,2,1802,Shamela0011566-ara1.completed,23,1142,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1119
231928253180,2,584,Shamela0011566-ara1.completed,1,449,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,448
403726941045,2,584,Shamela0011566-ara1.completed,449,1553,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1104
532576004434,2,12,Shamela0011566-ara1.completed,662,1641,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,979
180388746164,2,12,Shamela0011566-ara1.completed,1,662,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,661
25769806999,3,8,Shamela0011566-ara1.completed,160,718,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,558
34359823204,2,701,Shamela0011566-ara1.completed,300,464,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,164
34359741052,3,1146,Shamela0011566-ara1.completed,1090,1568,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,478
128849072097,2,1653,Shamela0011566-ara1.completed,891,1690,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,799
60129611106,2,1050,Shamela0011566-ara1.completed,10,1326,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1316
60129611107,3,1050,Shamela0011566-ara1.completed,15,729,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,714
60129611108,2,1050,Shamela0011566-ara1.completed,1326,1683,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,357
128849209515,2,419,Shamela0011566-ara1.completed,638,926,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,288
214748555728,2,1099,Shamela0011566-ara1.completed,446,1225,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,779
68719523172,2,1965,Shamela0011566-ara1.completed,214,952,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,738
68719523174,2,1965,Shamela0011566-ara1.completed,109,684,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,575
146029068341,2,604,Shamela0011566-ara1.completed,1,153,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,152
