,cluster,begin,end,date,book,label,colour
318,120259153748,278965,279390,346,0346Mascudi.MurujDhahab,pre-fatimid,orange
319,120259153749,278834,278965,346,0346Mascudi.MurujDhahab,pre-fatimid,orange
320,240518288532,221614,221946,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
321,661424982359,221992,222368,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
322,455266616364,3917157,3918076,845,0845Maqrizi.Suluk,mamluk,blue
323,94489507039,138087,138390,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
324,128849162192,139020,139339,733,0733Nuwayri.NihayatArab,mamluk,blue
325,214748551044,138501,139010,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
326,171798713622,124872,125712,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
327,42949723949,125799,126469,733,0733Nuwayri.NihayatArab,mamluk,blue
328,395137069165,1373516,1373977,845,0845Maqrizi.ItticazHunafa,mamluk,blue
329,317827621293,1374332,1374682,845,0845Maqrizi.ItticazHunafa,mamluk,blue
330,68719488014,1146689,1147249,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
331,77309516202,1146217,1146963,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
332,77309516204,1146217,1146596,634,0634AbuRabicHimyari.Iktifa,ayyubid,red
333,77309516201,1146897,1147762,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
334,77309516200,1146548,1147762,634,0634AbuRabicHimyari.Iktifa,ayyubid,red
335,249108108275,1715345,1715599,845,0845Maqrizi.Muqaffa,mamluk,blue
336,25769848516,1714448,1714889,821,0821Qalqashandi.SubhAcsha,mamluk,blue
337,206158464944,3547325,3547619,465,0465IbnHawazinQushayri.RisalaQushayriyya,fatimid,green
338,60129606330,2680189,2680553,310,0310Tabari.Tarikh,pre-fatimid,orange
339,575525714033,2680240,2680530,630,0630IbnAthirCizzDin.Kamil,ayyubid,red
340,249108149112,2679042,2679402,634,0634AbuRabicHimyari.Iktifa,ayyubid,red
341,85899540168,2679411,2680130,421,0421Miskawayh.Tajarib,fatimid,green
342,154618884819,2679613,2679905,310,0310Tabari.Tarikh,pre-fatimid,orange
343,523986166946,2679057,2679901,774,0774IbnKathir.Bidaya,mamluk,blue
344,111669194601,2679613,2679925,630,0630IbnAthirCizzDin.Kamil,ayyubid,red
345,154618884811,2679042,2680110,310,0310Tabari.Tarikh,pre-fatimid,orange
346,17179904364,2679042,2679621,310,0310Tabari.Tarikh,pre-fatimid,orange
347,8590023888,1007555,1008222,804,0804IbnMulaqqin.Tawdih,mamluk,blue
348,8590023891,1007942,1008261,581,0581AbuQasimSuhayli.RawdUnuf,ayyubid,red
349,8590023890,1007236,1007555,581,0581AbuQasimSuhayli.RawdUnuf,ayyubid,red
350,8590023892,1006868,1007145,310,0310Tabari.Tarikh,pre-fatimid,orange
351,8590023887,1007169,1007965,581,0581AbuQasimSuhayli.RawdUnuf,ayyubid,red
352,257698081668,375618,375887,182,0182AbuYusufYacqub.Kharaj,pre-fatimid,orange
353,128849118011,375838,376167,450,0450AbuHasanMawardi.HawiKabir,fatimid,green
354,257698081666,375315,375618,182,0182AbuYusufYacqub.Kharaj,pre-fatimid,orange
355,42949808756,1715967,1716126,677,0677IbnMuyassar.AkhbarMisr,mamluk,blue
356,274878038482,3546768,3547168,465,0465IbnHawazinQushayri.RisalaQushayriyya,fatimid,green
357,42949743218,3546548,3546704,465,0465IbnHawazinQushayri.RisalaQushayriyya,fatimid,green
358,42949743217,3546127,3546768,465,0465IbnHawazinQushayri.RisalaQushayriyya,fatimid,green
359,163208836723,1307448,1308005,444,0444AbuCamrDani.SunanWarida,fatimid,green
360,120259148505,1308325,1308451,444,0444AbuCamrDani.SunanWarida,fatimid,green
361,77309458502,1307308,1308005,405,0405HakimNaysaburi.Mustadrak,fatimid,green
362,412317061437,1308009,1308238,444,0444AbuCamrDani.SunanWarida,fatimid,green
363,274878117439,1307308,1307728,432,0432Mustaghfiri.DalailNubuwwa,fatimid,green
364,352187537617,1308242,1308750,444,0444AbuCamrDani.SunanWarida,fatimid,green
365,94489399437,1307469,1307905,383,0383IbnCabbasKhwarizmi.MufidCulum,fatimid,green
366,8590112543,196533,196927,368,0368IbnQulawayh.KamilZiyarat,fatimid,green
367,17180071841,197180,197504,733,0733Nuwayri.NihayatArab,mamluk,blue
368,8589964413,196072,196243,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
369,146029050692,93105,93262,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
370,25769810032,93571,93959,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
371,25769810030,93942,94406,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
372,146029050686,92845,93778,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
373,25769810029,93610,94391,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
374,17180027698,93901,94186,717,0717CabbasSafadi.NuzhatMalikWaMamluk,mamluk,blue
375,60129744266,311077,311314,334,0334Azdi.TarikhMawsil,pre-fatimid,orange
376,51539608901,310850,311321,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
377,34359881959,310714,310903,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
378,266288029622,1566721,1567203,845,0845Maqrizi.ItticazHunafa,mamluk,blue
379,111669336197,1566104,1566721,821,0821Qalqashandi.SubhAcsha,mamluk,blue
380,171798773841,928072,928911,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
381,171798773840,927795,928905,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
382,352187417759,928286,929356,733,0733Nuwayri.NihayatArab,mamluk,blue
383,455266697450,927795,928286,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
384,180388627769,503862,504127,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
385,309237847515,3880503,3880652,626,0626YaqutHamawi.Khazal,ayyubid,red
386,103079222196,3880503,3880968,388,0388Shabushti.Diyarat,fatimid,green
387,68172,3880507,3880956,626,0626YaqutHamawi.MucjamBuldan,ayyubid,red
388,249108172517,1874529,1875976,845,0845Maqrizi.Muqaffa,mamluk,blue
389,8590079441,2944183,2944357,420,0420Musabbihi.AkhbarMisr,fatimid,green
390,51539699612,3161993,3162713,764,0764Safadi.WafiBiWafayat,mamluk,blue
391,51539699615,3161123,3161418,764,0764Safadi.WafiBiWafayat,mamluk,blue
392,51539699614,3162314,3162713,764,0764Safadi.AcyanCasr,mamluk,blue
393,17180063309,3161841,3162290,764,0764Safadi.WafiBiWafayat,mamluk,blue
394,223338303912,952419,953175,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
395,34359839832,951844,952313,487,0487AbuCubaydBakri.MasalikWaMamalik,fatimid,green
396,85899496481,951653,951844,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
397,103079331874,952594,952879,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
398,223338303914,951638,952269,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
399,34359839828,951915,952590,487,0487AbuCubaydBakri.MasalikWaMamalik,fatimid,green
400,8590134202,951775,951915,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
401,34359839827,952303,953093,487,0487AbuCubaydBakri.MasalikWaMamalik,fatimid,green
402,231928339570,131945,133052,733,0733Nuwayri.NihayatArab,mamluk,blue
403,266288072348,131473,131945,733,0733Nuwayri.NihayatArab,mamluk,blue
404,120259259179,827853,828291,355,0355MuhammadKindi.FadailMisr,pre-fatimid,orange
405,85899449144,2833667,2834083,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
406,85899449143,2833054,2833520,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
407,206158512472,2031222,2031523,733,0733Nuwayri.NihayatArab,mamluk,blue
408,266288133297,288553,288830,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
409,17179959857,289521,290020,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
410,34359943356,289754,289991,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
411,51539608902,311462,311903,334,0334Azdi.TarikhMawsil,pre-fatimid,orange
412,128849222523,312696,312962,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
413,128849222519,311462,312316,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
414,128849222522,312369,312700,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
415,128849222520,311842,312316,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
416,82371,530422,531099,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
417,82370,530367,530798,733,0733Nuwayri.NihayatArab,mamluk,blue
418,82369,530267,531080,487,0487AbuCubaydBakri.MasalikWaMamalik,fatimid,green
419,257698093574,522986,523817,733,0733Nuwayri.NihayatArab,mamluk,blue
420,8590155202,522954,523612,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
421,60129713457,2668973,2669898,728,0728IbnTaymiyya.RasailWaFatawa,mamluk,blue
422,60129713460,2669898,2670313,763,0763IbnMuflihHanbaliMuqaddasi.FurucWaTashihFuruc,mamluk,blue
423,60129713458,2669247,2669814,728,0728IbnTaymiyya.MajmucFatawa,mamluk,blue
424,8590090578,1241672,1242247,350,0350Balawi.SiratAhmadIbnTulun,pre-fatimid,orange
425,412316967291,1242263,1242474,350,0350Balawi.SiratAhmadIbnTulun,pre-fatimid,orange
426,292057953654,1241093,1241431,845,0845Maqrizi.Muqaffa,mamluk,blue
427,60129749668,642078,642887,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
428,171798794384,642921,643180,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
429,377957224970,642760,643629,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
430,171798794382,642887,643721,634,0634AbuRabicHimyari.Iktifa,ayyubid,red
431,481036428048,864337,864709,845,0845Maqrizi.Suluk,mamluk,blue
432,128849161371,863922,864182,845,0845Maqrizi.Suluk,mamluk,blue
433,128849161370,864121,864328,845,0845Maqrizi.Suluk,mamluk,blue
434,386547158982,864873,865633,845,0845Maqrizi.Suluk,mamluk,blue
435,438086834286,393975,394332,821,0821Qalqashandi.SubhAcsha,mamluk,blue
436,601295431139,394332,394936,821,0821Qalqashandi.SubhAcsha,mamluk,blue
437,395137004699,3915945,3916617,845,0845Maqrizi.Suluk,mamluk,blue
438,498216239240,3587652,3587872,764,0764Safadi.AcyanCasr,mamluk,blue
439,283467974468,909410,909848,487,0487AbuCubaydBakri.MasalikWaMamalik,fatimid,green
440,274878052271,908883,909425,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
441,68719486056,909857,910061,346,0346Mascudi.MurujDhahab,pre-fatimid,orange
442,188978769259,910054,910515,346,0346Mascudi.MurujDhahab,pre-fatimid,orange
443,369367259177,3129479,3129886,736,0736IbnDawadari.KanzDurar,mamluk,blue
444,412316951495,1380134,1381431,845,0845Maqrizi.ItticazHunafa,mamluk,blue
445,309237683339,1379897,1380134,845,0845Maqrizi.ItticazHunafa,mamluk,blue
446,34359742035,818085,818536,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
447,77309414145,819319,819526,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
448,77309414147,818006,818109,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
449,77309414144,818545,818803,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
450,34359742037,818388,818536,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
451,60129598580,615718,616604,346,0346Mascudi.TanbihWaIshraf,pre-fatimid,orange
452,94489413544,614995,615718,346,0346Mascudi.TanbihWaIshraf,pre-fatimid,orange
453,455266739603,3389728,3389993,726,0726Yunini.DhaylMiratZaman,mamluk,blue
454,231928380913,3388454,3388609,845,0845Maqrizi.Suluk,mamluk,blue
455,498216216595,1552297,1552778,845,0845Maqrizi.ItticazHunafa,mamluk,blue
456,309237862891,1620185,1620717,845,0845Maqrizi.ItticazHunafa,mamluk,blue
457,386547263731,1620723,1621257,845,0845Maqrizi.ItticazHunafa,mamluk,blue
458,429496740611,1620915,1621794,460,0460Anonymous.DhakhairTuhaf,fatimid,green
459,429496740612,1621264,1621837,845,0845Maqrizi.ItticazHunafa,mamluk,blue
460,25769808970,1138082,1138969,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
461,42949695642,1138082,1139715,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
462,77309615173,1138603,1139715,733,0733Nuwayri.NihayatArab,mamluk,blue
463,25769808971,1138588,1139125,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
464,77309615168,1138969,1139715,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
465,77309615172,1138597,1139715,487,0487AbuCubaydBakri.MasalikWaMamalik,fatimid,green
466,17180037043,1138082,1138682,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
467,25770015391,854429,854598,697,0697IbnWasil.MufarrijKurub,mamluk,blue
468,128849078155,854429,854970,630,0630IbnAthirCizzDin.Kamil,ayyubid,red
469,223338349612,853364,853651,845,0845Maqrizi.Suluk,mamluk,blue
470,17180037043,2634808,2635127,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
471,17180037047,2634972,2635127,845,0845Maqrizi.Muqaffa,mamluk,blue
472,17180037044,2633923,2634109,571,0571IbnCasakir.TarikhDimashq,ayyubid,red
473,17180037042,2633666,2634000,128,0128IbnAbiHabibMisri.AhadithYazid,pre-fatimid,orange
474,17180037045,2633800,2633956,347,0347IbnYunusSadafi.Tarikh,pre-fatimid,orange
475,292057782585,1286969,1287249,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
476,335007455986,1286562,1286736,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
477,523986186067,1286399,1286918,845,0845Maqrizi.Muqaffa,mamluk,blue
478,34359913053,2425437,2426000,350,0350Balawi.SiratAhmadIbnTulun,pre-fatimid,orange
479,146028904970,915274,915495,733,0733Nuwayri.NihayatArab,mamluk,blue
480,146028904969,914741,915159,733,0733Nuwayri.NihayatArab,mamluk,blue
481,146028904968,913967,914784,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
482,146028904967,913967,915164,736,0736IbnDawadari.KanzDurar,mamluk,blue
483,506806159863,2267936,2268094,845,0845Maqrizi.Muqaffa,mamluk,blue
484,386547069847,3294794,3294902,415,0415QadiCabdJabbar.ManiyyaWaAmal,fatimid,green
485,77309540070,2226579,2226924,816,0816AbuBakrMaraghi.TahqiqNusra,mamluk,blue
486,94489477987,3047574,3049191,821,0821Qalqashandi.SubhAcsha,mamluk,blue
487,8590075291,2621483,2621678,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
488,8590075289,2620305,2620684,821,0821Qalqashandi.SubhAcsha,mamluk,blue
489,8590075292,2620305,2620487,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
490,8590075288,2620995,2621469,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
491,8590075290,2619992,2620291,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
492,249108135958,811056,811302,420,0420Musabbihi.AkhbarMisr,fatimid,green
493,326417600968,1639387,1639971,845,0845Maqrizi.Muqaffa,mamluk,blue
494,174004,1638882,1639387,845,0845Maqrizi.Muqaffa,mamluk,blue
495,25769854111,2882559,2883466,821,0821Qalqashandi.SubhAcsha,mamluk,blue
496,463856485200,3261377,3261834,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
497,515396294314,3260544,3261321,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
498,85899485491,950288,951551,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
499,8590134199,950921,951551,487,0487AbuCubaydBakri.MasalikWaMamalik,fatimid,green
500,85899485492,950748,951395,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
501,309237827601,3240302,3240442,347,0347IbnYunusSadafi.Tarikh,pre-fatimid,orange
502,154619028642,3239251,3239683,456,0456IbnHazm.IhkamFiUsulAhkam,fatimid,green
503,343597553064,3239251,3239407,456,0456IbnHazm.IhkamFiUsulAhkam,fatimid,green
504,8590103822,3239545,3239992,456,0456IbnHazm.IhkamFiUsulAhkam,fatimid,green
505,8590103818,3239407,3240258,456,0456IbnHazm.IhkamFiUsulAhkam,fatimid,green
506,8590103824,3240102,3240263,456,0456IbnHazm.IhkamFiUsulAhkam,fatimid,green
507,8590103821,3239683,3240566,488,0488IbnFutuhHumaydi.JamcBaynaSahihayn,fatimid,green
508,274878096216,3240456,3240755,762,0762MughultayIbnQilij.IkmalTahdhib,mamluk,blue
509,68719645468,67274,67724,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
510,180388691414,3267680,3268180,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
511,180388691415,3266979,3267417,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
512,180388691416,3267417,3267672,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
513,146028956414,1889503,1889662,677,0677IbnMuyassar.AkhbarMisr,mamluk,blue
514,60129594370,276637,276901,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
515,60129594368,276901,277122,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
516,566935812304,457042,457500,487,0487AbuCubaydBakri.MasalikWaMamalik,fatimid,green
517,77309560331,1576893,1577732,845,0845Maqrizi.ItticazHunafa,mamluk,blue
518,335007577888,94943,95401,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
519,25769810033,94697,94955,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
520,300647785850,95653,95789,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
521,231928413201,94932,95396,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
522,180388806250,791146,791343,346,0346Mascudi.MurujDhahab,pre-fatimid,orange
523,103079222824,3217310,3217686,762,0762MughultayIbnQilij.DurrManzur,mamluk,blue
524,25770005716,2398178,2398403,458,0458IbnSidaMursi.MuhkamWaMuhit,fatimid,green
525,180388837719,3516748,3516950,668,0668IbnAbiUsaybica.CuyunAnba,mamluk,blue
526,8589949826,3872925,3873331,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
527,506806229659,3872116,3872936,388,0388Shabushti.Diyarat,fatimid,green
528,369367352016,3871948,3872116,388,0388Shabushti.Diyarat,fatimid,green
529,34359784668,2739437,2739865,821,0821Qalqashandi.SubhAcsha,mamluk,blue
530,34359784669,2739074,2739219,845,0845Maqrizi.Suluk,mamluk,blue
531,566935683753,1216961,1217158,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
532,566935683752,1216605,1216844,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
533,566935683751,1217158,1217461,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
534,137438993651,1217599,1218045,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
535,25769949047,3256185,3256531,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
536,386547238668,3255603,3256704,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
537,25769949043,3255813,3256540,211,0211CabdRazzakSancani.Musannaf,pre-fatimid,orange
538,386547238671,3256704,3257090,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
539,292057966955,3255603,3256515,310,0310Tabari.Tarikh,pre-fatimid,orange
540,386547238673,3255603,3255809,211,0211CabdRazzakSancani.Musannaf,pre-fatimid,orange
541,171798751620,141405,141936,733,0733Nuwayri.NihayatArab,mamluk,blue
542,438086695930,142300,142589,385,0385IbnNadim.Fihrist,fatimid,green
543,231928286797,710970,711321,420,0420Musabbihi.AkhbarMisr,fatimid,green
544,335007597442,3623587,3624228,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
545,335007597443,3624252,3624773,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
546,171798734995,645367,646556,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
547,42949683330,645872,646543,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
548,42949683332,645609,646520,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
549,94489357477,645407,645609,634,0634AbuRabicHimyari.Iktifa,ayyubid,red
550,60129749669,645605,645972,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
551,171798714607,645679,646870,733,0733Nuwayri.NihayatArab,mamluk,blue
552,146029097463,646385,646870,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
553,120259225815,275186,275470,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
554,120259250595,274574,274740,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
555,34359857100,274574,275239,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
556,146028939481,1066050,1066264,367,0367IbnHawqal.SuratArd,fatimid,green
557,231928344255,2075251,2075982,845,0845Maqrizi.Muqaffa,mamluk,blue
558,8590121127,816815,817861,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
559,8590121128,816797,817287,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
560,188978574316,2135335,2135487,255,0255Jahiz.Hayawan,pre-fatimid,orange
561,68719498311,2476162,2476474,470,0470IbnMuhammadIbnMandahIsbahani.Mustakhraj,fatimid,green
562,68719498304,2476294,2477081,347,0347IbnYunusSadafi.Tarikh,pre-fatimid,orange
563,68719498310,2476156,2476294,347,0347IbnYunusSadafi.Tarikh,pre-fatimid,orange
564,68719498305,2476109,2476732,475,0475IbnMakula.TahdhibMustamirr,fatimid,green
565,17179949157,2475741,2476211,230,0230IbnSacd.TabaqatKubra,pre-fatimid,orange
566,17179951899,2475759,2476689,230,0230IbnSacd.TabaqatKubra,pre-fatimid,orange
567,68719498308,2476715,2476903,347,0347IbnYunusSadafi.Tarikh,pre-fatimid,orange
568,146028909611,3733929,3734322,808,0808IbnKhaldun.Tarikh,mamluk,blue
569,146028892304,3734678,3735173,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
570,146028909609,3734341,3735173,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
571,34359934794,378552,379404,310,0310Tabari.Tarikh,pre-fatimid,orange
572,223338398370,1689384,1689644,821,0821Qalqashandi.SubhAcsha,mamluk,blue
573,85899517895,1690076,1690985,692,0692IbnCabdZahir.RawdZahir,mamluk,blue
574,8589950502,3105908,3106167,758,0758NajmDinTarsusi.TuhfatTurk,mamluk,blue
